AGE,Range,ID,Cliente,Estado,opco_lico,Helpdesk,Titulo,categoria1,categoria2,categoria3,categoria4,categoria5,categoria6,Fecha de Creación,esta_com_a_v30
50,>45 y <=60,3672465,AGT GASTAO VIDIGAL - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-N2 Telefonia Celular,SOLICITO A TROCA DO APARELHO CELULAR.,RESTAURANTE BRASIL,INFRAESTRUTURA,TELEFONE CELULAR,DANIFICADO,,,2023-03-10 00:00:00,MR4.2.5 
59,>45 y <=60,3648322,SMI SHOPPING METRO ITAQUERA - OPCO - S - C,ABERTO,OPCO,REST-BRA-N2 Telefonia Celular,CELULAR NÃO FAZ LIGAÇÃO,RESTAURANTE BRASIL,INFRAESTRUTURA,TELEFONE CELULAR,NÃO RECEBE/ FAZ LIGAÇÕES,,,2023-03-01 00:00:00,MR4.2.5 
23,>15 y <=30,3745717,LEM LEME DRIVE - OPCO - S - M,ABERTO,OPCO,REST-BRA-N2 VIVO NOC,CSO22 - NÃO É POSSÍVEL LOGAR OPERADOR,RESTAURANTE BRASIL,APLICAÇÃO,NP6,TIME BLOCKED,,,2023-04-06 00:00:00,MR4.2.5 
23,>15 y <=30,3745719,LEM LEME DRIVE - OPCO - S - M,ABERTO,OPCO,REST-BRA-N2 VIVO NOC,CSO23 - NÃO É POSSÍVEL LOGAR OPERADOR,RESTAURANTE BRASIL,APLICAÇÃO,NP6,TIME BLOCKED,,,2023-04-06 00:00:00,MR4.2.5 
23,>15 y <=30,3745720,LEM LEME DRIVE - OPCO - S - M,ABERTO,OPCO,REST-BRA-N2 VIVO NOC,CSO24 - NÃO É POSSÍVEL LOGAR OPERADOR,RESTAURANTE BRASIL,APLICAÇÃO,NP6,TIME BLOCKED,,,2023-04-06 00:00:00,MR4.2.5 
30,>15 y <=30,3726223,Ricardo Tsuneo Goro,ABERTO,,REST-BRA-N2 VIVO NOC,NOC: RECUPERAR A GERNCIA DO ROUTER KIOSK ROY,RESTAURANTE BRASIL,INFRAESTRUTURA,INFRAESTRUCTURA INTERNA,CABEAMENTO,,,2023-03-30 00:00:00,
28,>15 y <=30,3731244,AAD AVENIDA AMOREIRAS DRIVE - LICO - A,EM ESPERA,LICO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007805168,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-01 00:00:00,V27
27,>15 y <=30,3734207,EBH ESTACAO BH - OPCO - N - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007812866,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-02 00:00:00,MR4.2.5 
26,>15 y <=30,3735961,TAN METROPOLITAN GARDEN SHOPPING - OPCO - N - B,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007818885,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-03 00:00:00,MR4.2.5 
26,>15 y <=30,3736956,PWS PAULISTA NORTH WAY SHOPPING - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007821158,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-03 00:00:00,MR4.2.5 
24,>15 y <=30,3742207,DIR SHOPPING D - OPCO - S - A,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,LINK - QUEDA,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3742613,STS SANTOS - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007836771,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3743476,BND SHOPPING PARQUE BANDEIRAS - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007838525,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3743591,NIM CARREFOUR MANILHA - OPCO - N - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007839005,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3743837,OSU SHOPPING UNIAO DE OSASCO - OPCO - S - C,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007839496,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3743908,BH2 BELO HORIZONTE SHOPPING 2 - OPCO - N - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007839627,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3743929,BGU BRASILIA GUARA - OPCO - N - A,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007839655,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3744202,SBM SBM - SAO BENTO METRO - OPCO - S - M,ABERTO,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007840074,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3744470,POG POLI SHOPPING GUARULHOS - OPCO,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007840266,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3744593,RXV RUA XV DE NOVEMBRO - CENTRO - OPCO - S - B,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007840849,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-05 00:00:00,MR4.2.5 
23,>15 y <=30,3745400,FDP SHOPPING DEL PASEO - LICO - B,ABERTO,LICO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007843698,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,MR4 2.4
23,>15 y <=30,3745401,FI3 FORTALEZA IGUATEMI 3 - LICO - M,ABERTO,LICO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007843697,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,MR4 2.4
23,>15 y <=30,3745253,BGU BRASILIA GUARA - OPCO - N - A,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007842858,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,MR4.2.5 
23,>15 y <=30,3745254,TAQ TAQUARICHIM - OPCO - S - A,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007842857,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,MR4.2.5 
23,>15 y <=30,3745282,PAC PAULISTA CASARÃO  - OPCO,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007843058,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,MR4.2.5 
23,>15 y <=30,3745403,AND ANDORINHA HIPERMERCADO - OPCO - S - B,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007843559,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,MR4.2.5 
23,>15 y <=30,3745404,IFI SANTA IFIGENIA - OPCO,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007843560,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,MR4.2.5 
23,>15 y <=30,3745440,SMC SHOPPING MACAE - OPCO - N - B,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007843806,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,MR4.2.5 
23,>15 y <=30,3745536,CMV CMV - CRISTIANO MACHADO - OPCO - N - B,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007844287,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,MR4.2.5 
23,>15 y <=30,3745710,NFC NORTE SHOPPING FOOD COURT - OPCO - N - C,ABERTO,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007844534,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,MR4.2.5 
23,>15 y <=30,3745181,FNI FLORIANÓPOLIS INGLESES - LICO - N1S,EM ESPERA,LICO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007842245,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,V27
23,>15 y <=30,3745497,FNI FLORIANÓPOLIS INGLESES - LICO - N1S,EM ESPERA,LICO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007844057,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-04-06 00:00:00,V27
28,>15 y <=30,3731249,CDU CASCADURA DRIVE - OPCO,PENDENTE,OPCO,REST-BRA-N2 VIVO NOC,WIFI -  NÃO FUNCIONA,RESTAURANTE BRASIL,INFRAESTRUTURA,WIFI DO CLIENTE,NÃO FUNCIONA,,,2023-04-01 00:00:00,MR4.2.5 
25,>15 y <=30,3738433,PKE CAXIAS - OPCO - N - A,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CONECTADO SEM INTERNET,RESTAURANTE BRASIL,INFRAESTRUTURA,WIFI DO CLIENTE,NÃO FUNCIONA,,,2023-04-04 00:00:00,MR4.2.5 
24,>15 y <=30,3742400,SMO SHOPPING CENTER MORUMBI 2 - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,WIFI DO RESTAURANTE,RESTAURANTE BRASIL,INFRAESTRUTURA,WIFI DO CLIENTE,NÃO FUNCIONA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3742957,CWB CURITIBA DOWTOW - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,WIIFI NÃO ESTÁ NAVEGANDO,RESTAURANTE BRASIL,INFRAESTRUTURA,WIFI DO CLIENTE,NÃO FUNCIONA,,,2023-04-05 00:00:00,MR4.2.5 
24,>15 y <=30,3743757,BBD BEBEDOURO DRIVE - OPCO - S - B,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,WI-FI DA LOJA,RESTAURANTE BRASIL,INFRAESTRUTURA,WIFI DO CLIENTE,NÃO FUNCIONA,,,2023-04-05 00:00:00,MR4.2.5 
43,>30 y <=45,3692927,NFL NOVA FARIA LIMA - OPCO - S - A,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,ENVIO DE TÉCNICO PARA VERIFICAÇÃO DO WI-FI,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,LINK INTERROMPIDO,,,2023-03-17 00:00:00,MR4.2.5 
37,>30 y <=45,3708811,SEL SHOPPING CENTER ELDORADO - OPCO - S - C,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,TROCA TECNOLOGIA - KIOSK,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,LINK INTERROMPIDO,,,2023-03-23 00:00:00,MR4.2.5 
37,>30 y <=45,3708815,TIE TIE - SHOPPING TIERS - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,TROCA TECNOLOGIA - KIOSK,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,LINK INTERROMPIDO,,,2023-03-23 00:00:00,MR4.2.5 
37,>30 y <=45,3708817,VAU VAU - VAUTIER - PREMIUM - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,TROCA TECNOLOGIA - KIOSK,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,LINK INTERROMPIDO,,,2023-03-23 00:00:00,MR4.2.5 
37,>30 y <=45,3708823,SMI SHOPPING METRO ITAQUERA - OPCO - S - C,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,TROCA TECNOLOGIA - KIOSK,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,LINK INTERROMPIDO,,,2023-03-23 00:00:00,MR4.2.5 
37,>30 y <=45,3708910,GOL SHOPPING GOLDEN SQUARE - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,TROCA TECNOLOGIA - KIOSK,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,LINK INTERROMPIDO,,,2023-03-23 00:00:00,MR4.2.5 
37,>30 y <=45,3709008,SAM SANTO AMARO - OPCO - S - A,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,TROCA TECNOLOGIA - KIOSK,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,LINK INTERROMPIDO,,,2023-03-23 00:00:00,MR4.2.5 
44,>30 y <=45,3689682,PCI PRINCESA ISABEL 2 - LICO - N1S,EM ESPERA,LICO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007637866,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-03-16 00:00:00,MR4 2.4
36,>30 y <=45,3711976,SMI SHOPPING METRO ITAQUERA - OPCO - S - C,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007736330,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-03-24 00:00:00,MR4.2.5 
35,>30 y <=45,3713160,JGS JARAGUA DO SUL SHOPPING - OPCO - S - B,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007741447,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-03-25 00:00:00,MR10_B21
33,>30 y <=45,3716874,ISH ILHA SHOPPING - OPCO - N - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007757455,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-03-27 00:00:00,MR4.2.5 
33,>30 y <=45,3716890,TIE TIE - SHOPPING TIERS - OPCO - S - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007757356,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-03-27 00:00:00,MR4.2.5 
33,>30 y <=45,3717079,T63 GOIANIA AV. T63 - OPCO - N - M,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007757847,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-03-27 00:00:00,MR4.2.5 
33,>30 y <=45,3717112,OPM OUTLET PREMIUM - OPCO,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007757918,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-03-27 00:00:00,MR4.2.5 
32,>30 y <=45,3720054,APD AVENIDA PORTUGAL DRIVE - OPCO - N - B,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,CASE TELEFÔNICA: INC000007768409,RESTAURANTE BRASIL,INFRAESTRUTURA,LINK,QUEDA,,,2023-03-28 00:00:00,MR4.2.5 
32,>30 y <=45,3719981,VLA VIA LAGOS - OPCO - N - B,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,NÃO FUNCIONA,RESTAURANTE BRASIL,INFRAESTRUTURA,WIFI DO CLIENTE,NÃO FUNCIONA,,,2023-03-28 00:00:00,MR4.2.5 
32,>30 y <=45,3720051,PDP PARQUE DOM PEDRO - OPCO - S - C,EM ESPERA,OPCO,REST-BRA-N2 VIVO NOC,WIFI NÃO FUNCIONA,RESTAURANTE BRASIL,INFRAESTRUTURA,WIFI DO CLIENTE,NÃO FUNCIONA,,,2023-03-28 00:00:00,MR4.2.5 
25,>15 y <=30,3739874,DVH DRIVE VILA HAUER - OPCO - S - M,ABERTO,OPCO,REST-BRA-SIA,NÃO FUNCIONA,RESTAURANTE BRASIL,HARDWARE,DIGITAL MENU BOARD (DMB),NÃO FUNCIONA,,,2023-04-04 00:00:00,MR4.2.5 
25,>15 y <=30,3740806,PGS PRAIA GRANDE SHOPPING - OPCO - S - C,ABERTO,OPCO,REST-BRA-SIA,DMB - SEM CONTEÚDO,RESTAURANTE BRASIL,HARDWARE,DIGITAL MENU BOARD (DMB),NÃO FUNCIONA,,,2023-04-04 00:00:00,MR4.2.5 
24,>15 y <=30,3744316,AAH AGUIA DE HAIA - OPCO - S - C,ABERTO,OPCO,REST-BRA-SIA,DMB - BALCAO - NÃO FUNCIONA,RESTAURANTE BRASIL,HARDWARE,DIGITAL MENU BOARD (DMB),NÃO FUNCIONA,,,2023-04-05 00:00:00,MR4.2.5 
37,>30 y <=45,3708678,SEC Super Se Campo Limpo -LICO,ABERTO,LICO,REST-BRA-SIA,FAZER AJUSTE DA TELA 4 DO MENU,RESTAURANTE BRASIL,SOFTWARE,DIGITAL MENU BOARD (DMB),TELA INVERTIDA,,,2023-03-23 00:00:00,MR4 2.4
24,>15 y <=30,3742016,LAR.MER Merlo,EM ESPERA,OPCO,REST-CANAL DIRECTO,MER - IMPRESORA DE GERENCIA ATASCA PAPEL,RESTAURANT,HARDWARE,Impresora Gerencia,ATASCA PAPEL,,,2023-04-05 00:00:00,
32,>30 y <=45,3720598,LAR.CAT Castelar,EM ESPERA,LICO,REST-CANAL DIRECTO,CAT - IMPRESORA DE GERENCIA CON MENSAJE : MENSAJE DE SUSTITUIR RODILLO DE BANDEJA,RESTAURANT,HARDWARE,Impresora Gerencia,NO IMPRIME,,,2023-03-28 00:00:00,
31,>30 y <=45,3723986,LAR.CSC Cordoba Shopping Center,EM ESPERA,OPCO,REST-CANAL DIRECTO,CSC - IMPRESORA GERENCIA DAÑADA,RESTAURANT,HARDWARE,Impresora Gerencia,NO IMPRIME,,,2023-03-29 00:00:00,
28,>15 y <=30,3732674,LCO.FUN Fundadores,EM ESPERA,OPCO,REST-CO- Soporte en Sitio TTESLA,"FUN - POS34-IP91 IMPRESORA FISCAL, NO IMPRIME‎.",RESTAURANT,HARDWARE,IMPRESORA FISCAL/TIQUETES,NO IMPRIME,,,2023-04-01 00:00:00,
29,>15 y <=30,3727537,LCO.BVI Buenavista,EM ESPERA,OPCO,REST-CO- Soporte en Sitio TTESLA,BVI - IMPRESORA GERENCIA NO IMPRIME,RESTAURANT,HARDWARE,Impresora Gerencia,NO IMPRIME,,,2023-03-31 00:00:00,
24,>15 y <=30,3741192,LCO.KEN Kennedy,EM ESPERA,OPCO,REST-CO- Soporte en Sitio TTESLA,KEN  -  POS36-IP92  MONITOR KVS/COCINA    SIN CONEXION‎,RESTAURANT,HARDWARE,MONITOR KVS/COCINA,SIN CONEXION,,,2023-04-05 00:00:00,
25,>15 y <=30,3740778,LCO.ALP Arboleda Pereira,ABERTO,OPCO,REST-CO- Soporte en Sitio TTESLA,ALP  -  POS35-IP94  MONITOR KVS/COCINA    SIN IMAGEN‎,RESTAURANT,HARDWARE,MONITOR KVS/COCINA,SIN IMAGEN,,,2023-04-04 00:00:00,
24,>15 y <=30,3743931,LCO.EST Estacion,EM ESPERA,OPCO,REST-CO- Soporte en Sitio TTESLA,EST - POS32-IP90 MONITOR KVS/COCINA    SIN IMAGEN‎,RESTAURANT,HARDWARE,MONITOR KVS/COCINA,SIN IMAGEN,,,2023-04-05 00:00:00,
27,>15 y <=30,3733181,LCO.LLN Llano Grande,EM ESPERA,OPCO,REST-CO- Soporte en Sitio TTESLA,LLN - POS33-IP90 FALLA ELÉCTRICA,RESTAURANT,HARDWARE,Pos,FALLA ELECTRICA,,,2023-04-02 00:00:00,
25,>15 y <=30,3739896,LCO.CAF Cafam Floresta,EM ESPERA,OPCO,REST-CO- Soporte en Sitio TTESLA,CAF - POS31-IP90 POS OFFLINE‎,RESTAURANT,HARDWARE,Pos,POS OFFLINE,,,2023-04-04 00:00:00,
23,>15 y <=30,3745238,LCO.GPE Guadalupe,EM ESPERA,OPCO,REST-CO- Soporte en Sitio TTESLA,GPE - POS71-IP85 SCANNER QR NO LEE CODIGO,RESTAURANT,HARDWARE,SCANNER QR,NO LEE CODIGO,,,2023-04-06 00:00:00,
30,>15 y <=30,3727298,LCO.CTU Ciudad Tunal,ABERTO,OPCO,REST-CO- Soporte en Sitio TTESLA,CTU - TELEFONO EQUIPO DAÑADO,RESTAURANT,HARDWARE,Telefono,EQUIPO DAÑADO,,,2023-03-30 00:00:00,
24,>15 y <=30,3744395,LCO.CPE Circunvalar Pereira,EM ESPERA,OPCO,REST-CO- Soporte en Sitio TTESLA,CPE -  TABLETS TOMADORAS    APLICACION TILDADA/NO RESPONDE‎,RESTAURANT,SOFTWARE,TABLETS TOMADORAS,APLICACION TILDADA/NO RESPONDE,,,2023-04-05 00:00:00,
36,>30 y <=45,3711375,LCO.C77 Chia,ABERTO,OPCO,REST-CO- Soporte en Sitio TTESLA,C77 - POS80-IP148 IMPOSIBLE REMOTO,RESTAURANT,HARDWARE,Pos,POS OFFLINE,,,2023-03-24 00:00:00,
23,>15 y <=30,3745226,LCO.CHI Chipichape,EM ESPERA,OPCO,REST-CO-MDA N1 Ttesla,CHI - POS32-IP89 POS OFFLINE,RESTAURANT,HARDWARE,Pos,POS OFFLINE,,,2023-04-06 00:00:00,
23,>15 y <=30,3745231,LCO.PDH Pedro de Heredia,EM ESPERA,OPCO,REST-CO-MDA N1 Ttesla,PDH - POS90-IP80 OFFLINE,RESTAURANT,HARDWARE,Pos,POS OFFLINE,,,2023-04-06 00:00:00,
28,>15 y <=30,3732999,LCO.SUB Suba,ABERTO,OPCO,REST-CO-MDA N1 Ttesla,SUB - POS71-IP81 SCANNER QR    NO LEE CODIGO‎,RESTAURANT,HARDWARE,SCANNER QR,NO LEE CODIGO,,,2023-04-01 00:00:00,
23,>15 y <=30,3745210,LCO.MON Monteria,EM ESPERA,OPCO,REST-CO-MDA N1 Ttesla,MON - POS33-IP90 CIERRE DE CAJERO NO BAJO TURNO,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX CASH,CIERRE DE CAJERO,NO BAJO TURNO,2023-04-06 00:00:00,
25,>15 y <=30,3739938,LCO.UNC Unicentro,ABERTO,OPCO,REST-CO-MDA N1 Ttesla,UNC-FLEX INVENTARIO CONSULTA DE STAT,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX INVENTARIO,CONSULTA DE STAT,,2023-04-04 00:00:00,
24,>15 y <=30,3744684,LCO.C53 Barranquilla Carrera 53,EM ESPERA,OPCO,REST-CO-MDA N1 Ttesla,C53 - FLEX DELIVERY    NO INTEGRA PEDIDOS - MENSAJE DE ERROR‎,RESTAURANT,SOFTWARE,FLEX DELIVERY,NO INTEGRA PEDIDOS - MENSAJE DE ERROR,,,2023-04-05 00:00:00,
24,>15 y <=30,3744710,LCO.MON Monteria,EM ESPERA,OPCO,REST-CO-MDA N1 Ttesla,MON -  FLEX DELIVERY    NO INTEGRA PEDIDOS - MENSAJE DE ERROR‎,RESTAURANT,SOFTWARE,FLEX DELIVERY,NO INTEGRA PEDIDOS - MENSAJE DE ERROR,,,2023-04-05 00:00:00,
24,>15 y <=30,3744980,LCO.POB Poblado,ABERTO,OPCO,REST-CO-MDA N1 Ttesla,NO INTEGRAN PEDIDOS EN MCDELIVERY,RESTAURANT,SOFTWARE,FLEX DELIVERY,NO INTEGRA PEDIDOS - MENSAJE DE ERROR,,,2023-04-05 00:00:00,
25,>15 y <=30,3739682,LCO.LOU Lourdes,EM ESPERA,OPCO,REST-CO-MDA N1 Ttesla,LOU -  LECTOR BIOMETRICO ALTA DE HUELLA‎,RESTAURANT,SOFTWARE,Lector Biometrico,Alta de Huella,,,2023-04-04 00:00:00,
23,>15 y <=30,3745049,LCO.ROO Roosevelt,ABERTO,OPCO,REST-CO-MDA N1 Ttesla,"INSERCION MANUAL EN POS 90 DLV, NECESITAMOS DESACTIVAR HUELLA EN POS",RESTAURANT,SOFTWARE,NEWPOS,APLICACION TILDADA / NO RESPONDE,,,2023-04-06 00:00:00,
23,>15 y <=30,3745248,LCO.VEG Vegas,EM ESPERA,OPCO,REST-CO-MDA N1 Ttesla,VEG - NEWPOS NO IMPRIME TIRA DE CIERRE,RESTAURANT,SOFTWARE,NEWPOS,NO IMPRIME TIRA DE CIERRE,,,2023-04-06 00:00:00,
24,>15 y <=30,3744540,LCO.125 Calle 125,ABERTO,OPCO,REST-CO-MDA N1 Ttesla,125 - NEWPOS    TECLAS FALTANTES‎,RESTAURANT,SOFTWARE,NEWPOS,TECLAS FALTANTES,,,2023-04-05 00:00:00,
24,>15 y <=30,3744666,LCO.COL Colina,ABERTO,OPCO,REST-CO-MDA N1 Ttesla,COL -  TABLETS MCDELIVERY    MENSAJE DE ERROR‎,RESTAURANT,SOFTWARE,TABLETS MCDELIVERY,MENSAJE DE ERROR,,,2023-04-05 00:00:00,
25,>15 y <=30,3739788,LCO.SFM Santafe Medellin,ABERTO,OPCO,REST-CO-MDA N1 Ttesla,SFM - WAREHOUSE NO PUEDE ABRIR REPORTE‎,RESTAURANT,SOFTWARE,WAREHOUSE,NO PUEDE ABRIR REPORTE,,,2023-04-04 00:00:00,
25,>15 y <=30,3740023,LCR.C48 Heredia Oxigeno,ABERTO,OPCO,REST-CR-BL-EQUIPOS-TELECOM,REVISIÓN DEL ENLACE,RESTAURANT,HARDWARE,WAYSTATION,NO CATEGORIZADO,,,2023-04-04 00:00:00,
25,>15 y <=30,3740616,LCR.C95 Barva,ABERTO,OPCO,REST-CR-IMESA-ONSITE,REVISIÓN DE LA GAVETA DE LA POS 01 PRESENTA CABLEADO DAÑADO,RESTAURANT,HARDWARE,Gaveta,NO CATEGORIZADO,,,2023-04-04 00:00:00,
25,>15 y <=30,3740080,LCR.C43 Perez Zeledón,ABERTO,OPCO,REST-CR-IMESA-ONSITE,SUSTITUCIÓN DE  MONITOR PARA COCINA  EL ACTUAL SE ENCUENTRA DAÑADO,RESTAURANT,HARDWARE,MONITOR KVS/COCINA,NO CATEGORIZADO,,,2023-04-04 00:00:00,
25,>15 y <=30,3739862,LCR.C43 Perez Zeledón,ABERTO,OPCO,REST-CR-IMESA-ONSITE,ENVÍO DE CARGADOR DE TABLET POR ENCOMIENDA,RESTAURANT,HARDWARE,TABLETS TOMADORAS,NO CATEGORIZADO,,,2023-04-04 00:00:00,
24,>15 y <=30,3743211,LCR.C23 Alajuela Centro,ABERTO,OPCO,REST-CR-IMESA-ONSITE,REVISIÓN DEL MONITOR ORB CLIENTES NO MUESTRA ORDENES EN PANTALLA,RESTAURANT,SOFTWARE,Monitor Orb,NO CATEGORIZADO,,,2023-04-05 00:00:00,
